Precinct County Code	Precinct County Name	Precinct Election Number	Precinct Election Date	Precinct Election Name	Precinct Unique Precinct Identifier	Precinct Precinct Polling Location	Precinct Total Registered Voters	Precinct Total Registered Republicans	Precinct Total Registered Democrats	Precinct Total Registered All Other Parties	Contest Contest Name	Contest District	Contest Contest Code	Votes Candidate/Retention/Issue Name/WriteInsCast/OverVotes/UnderVotes	Votes Candidate Party	Votes Candidate Florida Voter Registration System ID Number	Votes DOE Assigned Candidate Number or Retention/Issue Number	Votes Vote Total
CLA	Clay	10281	08/30/2016	2016 Primary Election	601	601 - Clay County Agricultural	820	16262	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	103
CLA	Clay	10281	08/30/2016	2016 Primary Election	601	601 - Clay County Agricultural	820	16262	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	97
CLA	Clay	10281	08/30/2016	2016 Primary Election	602	602 - Green Cove Springs City	1062	16262	0	0	State Representative	District 19	260191	OverVotes		0	901	0
CLA	Clay	10281	08/30/2016	2016 Primary Election	602	602 - Green Cove Springs City	1062	16262	0	0	State Representative	District 19	260191	UnderVotes		0	902	17
CLA	Clay	10281	08/30/2016	2016 Primary Election	602	602 - Green Cove Springs City	1062	16262	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	74
CLA	Clay	10281	08/30/2016	2016 Primary Election	602	602 - Green Cove Springs City	1062	16262	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	76
CLA	Clay	10281	08/30/2016	2016 Primary Election	602	602 - Green Cove Springs City	1062	16262	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	131
CLA	Clay	10281	08/30/2016	2016 Primary Election	604	604 - Green Cove Springs City	2169	16262	0	0	State Representative	District 19	260191	OverVotes		0	901	0
CLA	Clay	10281	08/30/2016	2016 Primary Election	604	604 - Green Cove Springs City	2169	16262	0	0	State Representative	District 19	260191	UnderVotes		0	902	45
CLA	Clay	10281	08/30/2016	2016 Primary Election	604	604 - Green Cove Springs City	2169	16262	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	185
CLA	Clay	10281	08/30/2016	2016 Primary Election	604	604 - Green Cove Springs City	2169	16262	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	261
CLA	Clay	10281	08/30/2016	2016 Primary Election	604	604 - Green Cove Springs City	2169	16262	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	282
CLA	Clay	10281	08/30/2016	2016 Primary Election	606	606 - First Presbyterian Churc	6374	16262	0	0	State Representative	District 19	260191	OverVotes		0	901	0
CLA	Clay	10281	08/30/2016	2016 Primary Election	606	606 - First Presbyterian Churc	6374	16262	0	0	State Representative	District 19	260191	UnderVotes		0	902	136
CLA	Clay	10281	08/30/2016	2016 Primary Election	606	606 - First Presbyterian Churc	6374	16262	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	250
CLA	Clay	10281	08/30/2016	2016 Primary Election	606	606 - First Presbyterian Churc	6374	16262	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	263
CLA	Clay	10281	08/30/2016	2016 Primary Election	606	606 - First Presbyterian Churc	6374	16262	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	372
CLA	Clay	10281	08/30/2016	2016 Primary Election	610	610 - Shiloh Missionary Baptis	1009	16262	0	0	State Representative	District 19	260191	OverVotes		0	901	0
CLA	Clay	10281	08/30/2016	2016 Primary Election	610	610 - Shiloh Missionary Baptis	1009	16262	0	0	State Representative	District 19	260191	UnderVotes		0	902	10
CLA	Clay	10281	08/30/2016	2016 Primary Election	610	610 - Shiloh Missionary Baptis	1009	16262	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	94
CLA	Clay	10281	08/30/2016	2016 Primary Election	610	610 - Shiloh Missionary Baptis	1009	16262	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	97
CLA	Clay	10281	08/30/2016	2016 Primary Election	610	610 - Shiloh Missionary Baptis	1009	16262	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	108
CLA	Clay	10281	08/30/2016	2016 Primary Election	612	612 - Shiloh Missionary Baptis	785	16262	0	0	State Representative	District 19	260191	OverVotes		0	901	0
CLA	Clay	10281	08/30/2016	2016 Primary Election	612	612 - Shiloh Missionary Baptis	785	16262	0	0	State Representative	District 19	260191	UnderVotes		0	902	8
CLA	Clay	10281	08/30/2016	2016 Primary Election	612	612 - Shiloh Missionary Baptis	785	16262	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	38
CLA	Clay	10281	08/30/2016	2016 Primary Election	612	612 - Shiloh Missionary Baptis	785	16262	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	77
CLA	Clay	10281	08/30/2016	2016 Primary Election	612	612 - Shiloh Missionary Baptis	785	16262	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	75
CLA	Clay	10281	08/30/2016	2016 Primary Election	700	700 -Kingsley Lake Civic Cente	313	16262	0	0	State Representative	District 19	260191	OverVotes		0	901	0
CLA	Clay	10281	08/30/2016	2016 Primary Election	700	700 -Kingsley Lake Civic Cente	313	16262	0	0	State Representative	District 19	260191	UnderVotes		0	902	4
CLA	Clay	10281	08/30/2016	2016 Primary Election	700	700 -Kingsley Lake Civic Cente	313	16262	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	24
CLA	Clay	10281	08/30/2016	2016 Primary Election	700	700 -Kingsley Lake Civic Cente	313	16262	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	45
CLA	Clay	10281	08/30/2016	2016 Primary Election	700	700 -Kingsley Lake Civic Cente	313	16262	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	69
CLA	Clay	10281	08/30/2016	2016 Primary Election	702	702 - Keystone Heights City Ha	2586	16262	0	0	State Representative	District 19	260191	OverVotes		0	901	0
CLA	Clay	10281	08/30/2016	2016 Primary Election	702	702 - Keystone Heights City Ha	2586	16262	0	0	State Representative	District 19	260191	UnderVotes		0	902	31
CLA	Clay	10281	08/30/2016	2016 Primary Election	702	702 - Keystone Heights City Ha	2586	16262	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	251
CLA	Clay	10281	08/30/2016	2016 Primary Election	702	702 - Keystone Heights City Ha	2586	16262	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	238
CLA	Clay	10281	08/30/2016	2016 Primary Election	702	702 - Keystone Heights City Ha	2586	16262	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	199
CLA	Clay	10281	08/30/2016	2016 Primary Election	704	704 - First Baptist Church of	1646	16262	0	0	State Representative	District 19	260191	OverVotes		0	901	0
CLA	Clay	10281	08/30/2016	2016 Primary Election	704	704 - First Baptist Church of	1646	16262	0	0	State Representative	District 19	260191	UnderVotes		0	902	7
CLA	Clay	10281	08/30/2016	2016 Primary Election	704	704 - First Baptist Church of	1646	16262	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	142
CLA	Clay	10281	08/30/2016	2016 Primary Election	704	704 - First Baptist Church of	1646	16262	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	120
CLA	Clay	10281	08/30/2016	2016 Primary Election	704	704 - First Baptist Church of	1646	16262	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	109
CLA	Clay	10281	08/30/2016	2016 Primary Election	706	706 - Freedom Baptist Church	3295	16262	0	0	State Representative	District 19	260191	OverVotes		0	901	0
CLA	Clay	10281	08/30/2016	2016 Primary Election	706	706 - Freedom Baptist Church	3295	16262	0	0	State Representative	District 19	260191	UnderVotes		0	902	20
CLA	Clay	10281	08/30/2016	2016 Primary Election	706	706 - Freedom Baptist Church	3295	16262	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	292
CLA	Clay	10281	08/30/2016	2016 Primary Election	706	706 - Freedom Baptist Church	3295	16262	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	204
CLA	Clay	10281	08/30/2016	2016 Primary Election	706	706 - Freedom Baptist Church	3295	16262	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	245
CLA	Clay	10281	08/30/2016	2016 Primary Election	708	708 - Gadara Baptist Church	1908	16262	0	0	State Representative	District 19	260191	OverVotes		0	901	0
CLA	Clay	10281	08/30/2016	2016 Primary Election	708	708 - Gadara Baptist Church	1908	16262	0	0	State Representative	District 19	260191	UnderVotes		0	902	13
CLA	Clay	10281	08/30/2016	2016 Primary Election	708	708 - Gadara Baptist Church	1908	16262	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	172
CLA	Clay	10281	08/30/2016	2016 Primary Election	708	708 - Gadara Baptist Church	1908	16262	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	131
CLA	Clay	10281	08/30/2016	2016 Primary Election	708	708 - Gadara Baptist Church	1908	16262	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	144
CLA	Clay	10281	08/30/2016	2016 Primary Election	710	710 - Penney Farms Town Hall	1013	16262	0	0	State Representative	District 19	260191	OverVotes		0	901	0
CLA	Clay	10281	08/30/2016	2016 Primary Election	710	710 - Penney Farms Town Hall	1013	16262	0	0	State Representative	District 19	260191	UnderVotes		0	902	14
CLA	Clay	10281	08/30/2016	2016 Primary Election	710	710 - Penney Farms Town Hall	1013	16262	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	85
CLA	Clay	10281	08/30/2016	2016 Primary Election	710	710 - Penney Farms Town Hall	1013	16262	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	92
CLA	Clay	10281	08/30/2016	2016 Primary Election	710	710 - Penney Farms Town Hall	1013	16262	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	166
BRA	Bradford	10281	08/30/2016	2016 Primary Election	1	PRECINCT 1	1616	7042	0	0	State Representative	District 19	260191	OverVotes		0	901	0
BRA	Bradford	10281	08/30/2016	2016 Primary Election	1	PRECINCT 1	1616	7042	0	0	State Representative	District 19	260191	UnderVotes		0	902	16
BRA	Bradford	10281	08/30/2016	2016 Primary Election	1	PRECINCT 1	1616	7042	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	129
BRA	Bradford	10281	08/30/2016	2016 Primary Election	1	PRECINCT 1	1616	7042	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	139
BRA	Bradford	10281	08/30/2016	2016 Primary Election	1	PRECINCT 1	1616	7042	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	167
BRA	Bradford	10281	08/30/2016	2016 Primary Election	10	PRECINCT 10	915	7042	0	0	State Representative	District 19	260191	OverVotes		0	901	0
BRA	Bradford	10281	08/30/2016	2016 Primary Election	10	PRECINCT 10	915	7042	0	0	State Representative	District 19	260191	UnderVotes		0	902	4
BRA	Bradford	10281	08/30/2016	2016 Primary Election	10	PRECINCT 10	915	7042	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	88
BRA	Bradford	10281	08/30/2016	2016 Primary Election	10	PRECINCT 10	915	7042	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	100
BRA	Bradford	10281	08/30/2016	2016 Primary Election	10	PRECINCT 10	915	7042	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	54
BRA	Bradford	10281	08/30/2016	2016 Primary Election	11	PRECINCT 11	1168	7042	0	0	State Representative	District 19	260191	OverVotes		0	901	0
BRA	Bradford	10281	08/30/2016	2016 Primary Election	11	PRECINCT 11	1168	7042	0	0	State Representative	District 19	260191	UnderVotes		0	902	11
BRA	Bradford	10281	08/30/2016	2016 Primary Election	11	PRECINCT 11	1168	7042	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	75
BRA	Bradford	10281	08/30/2016	2016 Primary Election	11	PRECINCT 11	1168	7042	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	93
BRA	Bradford	10281	08/30/2016	2016 Primary Election	11	PRECINCT 11	1168	7042	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	43
BRA	Bradford	10281	08/30/2016	2016 Primary Election	12	PRECINCT 12	1675	7042	0	0	State Representative	District 19	260191	OverVotes		0	901	0
BRA	Bradford	10281	08/30/2016	2016 Primary Election	12	PRECINCT 12	1675	7042	0	0	State Representative	District 19	260191	UnderVotes		0	902	9
BRA	Bradford	10281	08/30/2016	2016 Primary Election	12	PRECINCT 12	1675	7042	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	156
BRA	Bradford	10281	08/30/2016	2016 Primary Election	12	PRECINCT 12	1675	7042	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	113
BRA	Bradford	10281	08/30/2016	2016 Primary Election	12	PRECINCT 12	1675	7042	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	128
BRA	Bradford	10281	08/30/2016	2016 Primary Election	13	PRECINCT 13	544	7042	0	0	State Representative	District 19	260191	OverVotes		0	901	0
BRA	Bradford	10281	08/30/2016	2016 Primary Election	13	PRECINCT 13	544	7042	0	0	State Representative	District 19	260191	UnderVotes		0	902	3
BRA	Bradford	10281	08/30/2016	2016 Primary Election	13	PRECINCT 13	544	7042	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	48
BRA	Bradford	10281	08/30/2016	2016 Primary Election	13	PRECINCT 13	544	7042	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	36
BRA	Bradford	10281	08/30/2016	2016 Primary Election	13	PRECINCT 13	544	7042	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	22
BRA	Bradford	10281	08/30/2016	2016 Primary Election	14	PRECINCT 14	663	7042	0	0	State Representative	District 19	260191	OverVotes		0	901	1
BRA	Bradford	10281	08/30/2016	2016 Primary Election	14	PRECINCT 14	663	7042	0	0	State Representative	District 19	260191	UnderVotes		0	902	5
BRA	Bradford	10281	08/30/2016	2016 Primary Election	14	PRECINCT 14	663	7042	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	46
BRA	Bradford	10281	08/30/2016	2016 Primary Election	14	PRECINCT 14	663	7042	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	67
BRA	Bradford	10281	08/30/2016	2016 Primary Election	14	PRECINCT 14	663	7042	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	37
BRA	Bradford	10281	08/30/2016	2016 Primary Election	2	PRECINCT 2	780	7042	0	0	State Representative	District 19	260191	OverVotes		0	901	0
BRA	Bradford	10281	08/30/2016	2016 Primary Election	2	PRECINCT 2	780	7042	0	0	State Representative	District 19	260191	UnderVotes		0	902	1
BRA	Bradford	10281	08/30/2016	2016 Primary Election	2	PRECINCT 2	780	7042	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	31
BRA	Bradford	10281	08/30/2016	2016 Primary Election	2	PRECINCT 2	780	7042	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	41
BRA	Bradford	10281	08/30/2016	2016 Primary Election	2	PRECINCT 2	780	7042	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	19
BRA	Bradford	10281	08/30/2016	2016 Primary Election	3	PRECINCT 3	638	7042	0	0	State Representative	District 19	260191	OverVotes		0	901	0
BRA	Bradford	10281	08/30/2016	2016 Primary Election	3	PRECINCT 3	638	7042	0	0	State Representative	District 19	260191	UnderVotes		0	902	7
BRA	Bradford	10281	08/30/2016	2016 Primary Election	3	PRECINCT 3	638	7042	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	52
BRA	Bradford	10281	08/30/2016	2016 Primary Election	3	PRECINCT 3	638	7042	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	41
BRA	Bradford	10281	08/30/2016	2016 Primary Election	3	PRECINCT 3	638	7042	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	44
BRA	Bradford	10281	08/30/2016	2016 Primary Election	4	PRECINCT 4	1233	7042	0	0	State Representative	District 19	260191	OverVotes		0	901	0
BRA	Bradford	10281	08/30/2016	2016 Primary Election	4	PRECINCT 4	1233	7042	0	0	State Representative	District 19	260191	UnderVotes		0	902	2
BRA	Bradford	10281	08/30/2016	2016 Primary Election	4	PRECINCT 4	1233	7042	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	111
BRA	Bradford	10281	08/30/2016	2016 Primary Election	4	PRECINCT 4	1233	7042	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	100
BRA	Bradford	10281	08/30/2016	2016 Primary Election	4	PRECINCT 4	1233	7042	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	85
BRA	Bradford	10281	08/30/2016	2016 Primary Election	5	PRECINCT 5	1619	7042	0	0	State Representative	District 19	260191	OverVotes		0	901	0
BRA	Bradford	10281	08/30/2016	2016 Primary Election	5	PRECINCT 5	1619	7042	0	0	State Representative	District 19	260191	UnderVotes		0	902	15
BRA	Bradford	10281	08/30/2016	2016 Primary Election	5	PRECINCT 5	1619	7042	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	144
BRA	Bradford	10281	08/30/2016	2016 Primary Election	5	PRECINCT 5	1619	7042	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	107
BRA	Bradford	10281	08/30/2016	2016 Primary Election	5	PRECINCT 5	1619	7042	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	72
BRA	Bradford	10281	08/30/2016	2016 Primary Election	6	PRECINCT 6	772	7042	0	0	State Representative	District 19	260191	OverVotes		0	901	0
BRA	Bradford	10281	08/30/2016	2016 Primary Election	6	PRECINCT 6	772	7042	0	0	State Representative	District 19	260191	UnderVotes		0	902	2
BRA	Bradford	10281	08/30/2016	2016 Primary Election	6	PRECINCT 6	772	7042	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	69
BRA	Bradford	10281	08/30/2016	2016 Primary Election	6	PRECINCT 6	772	7042	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	96
BRA	Bradford	10281	08/30/2016	2016 Primary Election	6	PRECINCT 6	772	7042	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	40
BRA	Bradford	10281	08/30/2016	2016 Primary Election	7	PRECINCT 7	1157	7042	0	0	State Representative	District 19	260191	OverVotes		0	901	0
BRA	Bradford	10281	08/30/2016	2016 Primary Election	7	PRECINCT 7	1157	7042	0	0	State Representative	District 19	260191	UnderVotes		0	902	0
BRA	Bradford	10281	08/30/2016	2016 Primary Election	7	PRECINCT 7	1157	7042	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	53
BRA	Bradford	10281	08/30/2016	2016 Primary Election	7	PRECINCT 7	1157	7042	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	25
BRA	Bradford	10281	08/30/2016	2016 Primary Election	7	PRECINCT 7	1157	7042	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	19
BRA	Bradford	10281	08/30/2016	2016 Primary Election	8	PRECINCT 8	1672	7042	0	0	State Representative	District 19	260191	OverVotes		0	901	2
BRA	Bradford	10281	08/30/2016	2016 Primary Election	8	PRECINCT 8	1672	7042	0	0	State Representative	District 19	260191	UnderVotes		0	902	9
BRA	Bradford	10281	08/30/2016	2016 Primary Election	8	PRECINCT 8	1672	7042	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	155
BRA	Bradford	10281	08/30/2016	2016 Primary Election	8	PRECINCT 8	1672	7042	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	135
BRA	Bradford	10281	08/30/2016	2016 Primary Election	8	PRECINCT 8	1672	7042	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	142
BRA	Bradford	10281	08/30/2016	2016 Primary Election	9	PRECINCT 9	1282	7042	0	0	State Representative	District 19	260191	OverVotes		0	901	0
BRA	Bradford	10281	08/30/2016	2016 Primary Election	9	PRECINCT 9	1282	7042	0	0	State Representative	District 19	260191	UnderVotes		0	902	6
BRA	Bradford	10281	08/30/2016	2016 Primary Election	9	PRECINCT 9	1282	7042	0	0	State Representative	District 19	260191	Katherine Van Zant	REP	100751342	64457	92
BRA	Bradford	10281	08/30/2016	2016 Primary Election	9	PRECINCT 9	1282	7042	0	0	State Representative	District 19	260191	Bobby Payne	REP	107495730	64619	83
BRA	Bradford	10281	08/30/2016	2016 Primary Election	9	PRECINCT 9	1282	7042	0	0	State Representative	District 19	260191	Leslie Dougher	REP	102815637	64792	39
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	101	101	3538	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	101	101	3538	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	9
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	101	101	3538	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	54
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	101	101	3538	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	525
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	101	101	3538	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	95
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	101	101	3538	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	118
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	102	102	1654	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	102	102	1654	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	9
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	102	102	1654	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	27
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	102	102	1654	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	262
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	102	102	1654	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	39
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	102	102	1654	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	84
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	103	103	693	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	103	103	693	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	103	103	693	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	8
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	103	103	693	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	76
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	103	103	693	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	19
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	103	103	693	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	63
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	104	104	1712	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	104	104	1712	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	2
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	104	104	1712	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	24
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	104	104	1712	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	303
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	104	104	1712	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	54
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	104	104	1712	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	76
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	105	105	3486	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	105	105	3486	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	8
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	105	105	3486	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	46
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	105	105	3486	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	573
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	105	105	3486	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	117
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	105	105	3486	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	160
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	106	106	709	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	106	106	709	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	2
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	106	106	709	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	15
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	106	106	709	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	104
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	106	106	709	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	24
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	106	106	709	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	63
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	108	108	2625	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	0
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	108	108	2625	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	8
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	108	108	2625	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	31
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	108	108	2625	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	235
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	108	108	2625	0	46867	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	82
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	108	108	2625	0	46867	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	98
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	109	109	2124	0	46867	0	State Senator	District 19	240192	OverVotes		0	901	1
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	109	109	2124	0	46867	0	State Senator	District 19	240192	UnderVotes		0	902	4
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	109	109	2124	0	46867	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	17
PIN	Pinellas	10281	08/30/2016	2016 Primary Election	109	109	2124	0	46867	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	315
